"sampleID","taxon_group","benthicArea","FFG","number","density","date","year","season","location","microhabitat","mon.precip","mon.ADD","mon.max.discharge","mon.median.discharge","depth","pH","wTemp","DO","light","flow","turb","cond","winter.sediment"
"02URFA22.UM","Chironomidae",0.25,"cg",22,88,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.UM","Heptageniidae-cg",0.25,"cg",3,12,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.UM","Leptophlebiidae",0.25,"cg",1,4,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.UM","Nematomorpha",0.25,"prd",2,8,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.UM","Psephenidae",0.25,"scr",2,8,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.UM","Taeniopterygidae",0.25,"sh",1,4,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.UM","segmentedWorms",0.25,"cg",3,12,2022-09-27,2022,"Fall","Upstream","UM",200.7,537.5,136,12.1,20,7.77,NA,10.37,NA,NA,7.6,64.1,0
"02URFA22.USH","Apataniidae",0.25,"scr",6,24,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Chironomidae",0.25,"cg",17,68,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Elmidae",0.25,"scr",2,8,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Ephemerellidae",0.25,"cg",1,4,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Heptageniidae-cg",0.25,"cg",7,28,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Heptageniidae-scr",0.25,"scr",7,28,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Hydropsychidae",0.25,"cf",1,4,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Leptophlebiidae",0.25,"cg",2,8,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Planorbidae",0.25,"scr",11,44,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Rhyacophilidae",0.25,"prd",2,8,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Taeniopterygidae",0.25,"sh",1,4,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","Thremmatidae",0.25,"scr",1,4,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USH","waterMites",0.25,"prd",1,4,2022-09-27,2022,"Fall","Upstream","USH",200.7,537.5,136,12.1,24,7.85,16.5,10.86,NA,NA,10.5,93.1,0
"02URFA22.USR","Chironomidae",0.25,"cg",28,112,2022-09-27,2022,"Fall","Upstream","USR",200.7,537.5,136,12.1,14,7.61,NA,10.41,NA,NA,13.7,102.5,0
"02URFA22.USR","Heptageniidae-cg",0.25,"cg",8,32,2022-09-27,2022,"Fall","Upstream","USR",200.7,537.5,136,12.1,14,7.61,NA,10.41,NA,NA,13.7,102.5,0
"02URFA22.USR","Leptophlebiidae",0.25,"cg",1,4,2022-09-27,2022,"Fall","Upstream","USR",200.7,537.5,136,12.1,14,7.61,NA,10.41,NA,NA,13.7,102.5,0
"02URFA22.USR","Planorbidae",0.25,"scr",2,8,2022-09-27,2022,"Fall","Upstream","USR",200.7,537.5,136,12.1,14,7.61,NA,10.41,NA,NA,13.7,102.5,0
"02URFA22.USR","Psephenidae",0.25,"scr",3,12,2022-09-27,2022,"Fall","Upstream","USR",200.7,537.5,136,12.1,14,7.61,NA,10.41,NA,NA,13.7,102.5,0
"02URFA22.USR","segmentedWorms",0.25,"cg",1,4,2022-09-27,2022,"Fall","Upstream","USR",200.7,537.5,136,12.1,14,7.61,NA,10.41,NA,NA,13.7,102.5,0
"02URFA22.USU","Apataniidae",0.25,"scr",1,4,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Chironomidae",0.25,"cg",18,72,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Elmidae",0.25,"scr",1,4,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Heptageniidae-cg",0.25,"cg",2,8,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Heptageniidae-scr",0.25,"scr",3,12,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Leptophlebiidae",0.25,"cg",1,4,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Planorbidae",0.25,"scr",5,20,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA22.USU","Psephenidae",0.25,"scr",4,16,2022-09-27,2022,"Fall","Upstream","USU",200.7,537.5,136,12.1,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0
"02URFA23.UFR","Apataniidae",0.25,"scr",1,4,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Asellidae",0.25,"cg",1,4,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Chironomidae",0.25,"cg",638,2552,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Crambidae",0.25,"scr",13,52,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Elmidae",0.25,"scr",1,4,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Empididae",0.25,"prd",4,16,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Ephemerellidae",0.25,"cg",1,4,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Heptageniidae-cg",0.25,"cg",32,128,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Heptageniidae-scr",0.25,"scr",12,48,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Hydropsychidae",0.25,"cf",1,4,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Leptophlebiidae",0.25,"cg",5,20,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Limoniidae",0.25,"cg",6,24,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Nematomorpha",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Planorbidae",0.25,"scr",2,8,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Polycentropodidae",0.25,"cf",20,80,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","Psephenidae",0.25,"scr",19,76,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UFR","segmentedWorms",0.25,"cg",20,80,2023-09-28,2023,"Fall","Upstream","UFR",150.2,557.9,279,43.8,46.5,7.66,13.6,11.1568456,34.20201744,0.080810175,12.8,70.8,0
"02URFA23.UM","Asellidae",0.25,"cg",1,4,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Baetidae",0.25,"cg",24,96,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Chironomidae",0.25,"cg",564,2256,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Corydalidae",0.25,"prd",1,4,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Ephemerellidae",0.25,"cg",1,4,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Glossosomatidae",0.25,"scr",2,8,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Heptageniidae-scr",0.25,"scr",6,24,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Hydropsychidae",0.25,"cf",35,140,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Isonychiidae",0.25,"cf",3,12,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Leptophlebiidae",0.25,"cg",1,4,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Limoniidae",0.25,"cg",4,16,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Nematomorpha",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Perlidae",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Philopotamidae",0.25,"cf",17,68,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Planorbidae",0.25,"scr",1,4,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Polycentropodidae",0.25,"cf",2,8,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","Taeniopterygidae",0.25,"sh",8,32,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","segmentedWorms",0.25,"cg",5,20,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.UM","waterMites",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","UM",150.2,557.9,279,43.8,15,7.68,13.6,11.44737168,482.0539893,0.171557171,8.6,69,0
"02URFA23.USH","Apataniidae",0.25,"scr",4,16,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Asellidae",0.25,"cg",6,24,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Baetidae",0.25,"cg",10,40,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Ceratopogonidae",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Chironomidae",0.25,"cg",456,1824,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Elmidae",0.25,"scr",14,56,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Heptageniidae-cg",0.25,"cg",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Heptageniidae-scr",0.25,"scr",4,16,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Hydropsychidae",0.25,"cf",58,232,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Leuctridae",0.25,"sh",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Limoniidae",0.25,"cg",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Nematomorpha",0.25,"prd",4,16,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Perlodidae",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Philopotamidae",0.25,"cf",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Planorbidae",0.25,"scr",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Psephenidae",0.25,"scr",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Taeniopterygidae",0.25,"sh",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","Tipulidae",0.25,"sh",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","segmentedWorms",0.25,"cg",6,24,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USH","waterMites",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","USH",150.2,557.9,279,43.8,40,7.69,13.5,11.20922945,23.98048959,0.292133238,14.4,63.7,0
"02URFA23.USR","Asellidae",0.25,"cg",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Baetidae",0.25,"cg",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Chironomidae",0.25,"cg",604,2416,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Empididae",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Ephemerellidae",0.25,"cg",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Heptageniidae-cg",0.25,"cg",8,32,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Heptageniidae-scr",0.25,"scr",30,120,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Hydropsychidae",0.25,"cf",20,80,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Isonychiidae",0.25,"cf",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Leptophlebiidae",0.25,"cg",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Nematomorpha",0.25,"prd",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Perlidae",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Philopotamidae",0.25,"cf",4,16,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Planorbidae",0.25,"scr",10,40,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Polycentropodidae",0.25,"cf",16,64,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Psephenidae",0.25,"scr",2,8,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Simuliidae",0.25,"cf",2,8,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","Taeniopterygidae",0.25,"sh",26,104,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","segmentedWorms",0.25,"cg",10,40,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USR","waterMites",0.25,"prd",2,8,2023-09-28,2023,"Fall","Upstream","USR",150.2,557.9,279,43.8,19.5,7.68,13.5,11.30920039,54.48969399,0.093140021,13.9,71.2,0
"02URFA23.USU","Apataniidae",0.5,"scr",4,8,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Baetidae",0.5,"cg",34,68,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Chironomidae",0.5,"cg",456,912,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Chloroperlidae",0.5,"prd",4,8,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Crambidae",0.5,"scr",2,4,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Elmidae",0.5,"scr",18,36,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Empididae",0.5,"prd",2,4,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Ephemerellidae",0.5,"cg",4,8,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Heptageniidae-scr",0.5,"scr",24,48,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Hydropsychidae",0.5,"cf",68,136,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Isonychiidae",0.5,"cf",4,8,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Leptophlebiidae",0.5,"cg",2,4,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Limoniidae",0.5,"cg",14,28,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Nematomorpha",0.5,"prd",2,4,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Nemertea",0.5,"prd",6,12,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Psephenidae",0.5,"scr",12,24,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Rhyacophilidae",0.5,"prd",2,4,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","Taeniopterygidae",0.5,"sh",4,8,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","segmentedWorms",0.5,"cg",24,48,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA23.USU","waterMites",0.5,"prd",4,8,2023-09-28,2023,"Fall","Upstream","USU",150.2,557.9,279,43.8,15.5,7.63,13.5,11.40245588,53.59463575,0.341463787,7.7,65.5,0
"02URFA24.UFR","Apataniidae",0.25,"scr",0,0,2024-09-23,2024,"Fall","Upstream","UFR",13,549.8,40.1,18.8,23,8.24,16.2,10.84116965,31.27400468,0.0241796,11,94.9,0
"02URFA24.UFR","Baetidae",0.25,"cg",0,0,2024-09-23,2024,"Fall","Upstream","UFR",13,549.8,40.1,18.8,23,8.24,16.2,10.84116965,31.27400468,0.0241796,11,94.9,0
"02URFA24.UFR","Chironomidae",0.25,"cg",22,88,2024-09-23,2024,"Fall","Upstream","UFR",13,549.8,40.1,18.8,23,8.24,16.2,10.84116965,31.27400468,0.0241796,11,94.9,0
"02URFA24.UFR","Elmidae",0.25,"scr",0,0,2024-09-23,2024,"Fall","Upstream","UFR",13,549.8,40.1,18.8,23,8.24,16.2,10.84116965,31.27400468,0.0241796,11,94.9,0
